alert_id,customer_id,analyst_id,typology,alert_status,risk_score,alert_amount_inr,alert_gen_date,alert_closure_date,days_to_close,sla_days,sla_breached,alert_year,alert_month,alert_quarter,year_month,alert_source,jurisdiction_flag,str_reference,escalated_to_mlro,account_type,region,city,income_range,customer_risk_rating
ALT0007567,CUS000764,ANL010,Suspected Mule Account,True Positive — STR Filed,91.95,8211.0,2024-10-23,2024-11-14,22.0,15,1.0,2024,10,Q4,2024-10,ML Anomaly Model,,STR-2024-7758,0,Current,South,Hyderabad,2L-5L,High
ALT0007568,CUS001540,ANL006,Rapid Fund Movement,Under Investigation,35.12,3525530.62,2022-01-04,,,10,,2022,1,Q1,2022-01,ML Anomaly Model,,,0,Savings,West,Ahmedabad,2L-5L,Medium
ALT0007569,CUS001540,ANL009,Round-Tripping,False Positive,78.44,85165.39,2024-03-26,2024-04-09,14.0,15,0.0,2024,3,Q1,2024-03,Rule-Based Engine,,,0,Savings,West,Ahmedabad,2L-5L,Medium
ALT0007570,CUS001323,ANL008,Unusual Cash Activity,False Positive,12.84,23455.36,2022-06-08,2022-06-23,15.0,10,1.0,2022,6,Q2,2022-06,Manual Referral,,,0,Savings,North,Jaipur,5L-10L,Medium
ALT0007571,CUS000374,ANL015,Rapid Fund Movement,True Positive — STR Filed,51.76,13963.09,2023-04-17,2023-05-08,21.0,20,1.0,2023,4,Q2,2023-04,Rule-Based Engine,,STR-2023-3130,0,Savings,East,Patna,25L-50L,Medium
ALT0007572,CUS000466,ANL010,Structuring / Smurfing,False Positive,58.75,147701.45,2022-10-10,2022-10-11,1.0,15,0.0,2022,10,Q4,2022-10,Watchlist Match,,,0,Savings,South,Kochi,<2L,Low
ALT0007573,CUS001331,ANL003,Suspected Mule Account,False Positive,56.86,3788058.12,2024-10-20,2024-10-23,3.0,10,0.0,2024,10,Q4,2024-10,Manual Referral,,,0,Savings,Central,Gwalior,2L-5L,Medium
ALT0007574,CUS000454,ANL009,Rapid Fund Movement,True Positive — STR Filed,77.83,68061.12,2023-01-20,2023-01-30,10.0,15,0.0,2023,1,Q1,2023-01,Manual Referral,,STR-2023-7764,0,NRO,South,Kochi,2L-5L,Low
ALT0007575,CUS000264,ANL015,Unusual Cash Activity,False Positive,37.98,8789638.69,2022-04-01,2022-04-22,21.0,20,1.0,2022,4,Q2,2022-04,Peer Comparison Model,,,0,Savings,South,Hyderabad,>50L,Low
ALT0007576,CUS001223,ANL017,Shell Company Activity,True Positive — STR Filed,6.41,264103.08,2023-03-09,2023-03-24,15.0,20,0.0,2023,3,Q1,2023-03,Rule-Based Engine,,STR-2023-4640,0,Current,West,Ahmedabad,<2L,Medium
ALT0007577,CUS001788,ANL019,Dormant Account Reactivation,False Positive,29.82,240372.95,2023-09-11,2023-09-30,19.0,30,0.0,2023,9,Q3,2023-09,ML Anomaly Model,,,0,NRO,South,Bengaluru,25L-50L,Low
ALT0007578,CUS001148,ANL018,Unusual Cash Activity,False Positive,20.39,568669.49,2024-06-10,2024-07-04,24.0,20,1.0,2024,6,Q2,2024-06,ML Anomaly Model,,,0,Overdraft,West,Surat,2L-5L,Low
ALT0007579,CUS001452,ANL008,PEP-Related Transaction,False Positive,88.4,149770.52,2022-07-10,2022-07-12,2.0,10,0.0,2022,7,Q3,2022-07,Rule-Based Engine,,,0,Current,East,Ranchi,5L-10L,Medium
ALT0007580,CUS001864,ANL006,Round-Tripping,False Positive,0.15,332960.67,2023-11-27,2023-12-10,13.0,10,1.0,2023,11,Q4,2023-11,Rule-Based Engine,,,0,Savings,North,Delhi,5L-10L,High
ALT0007581,CUS000362,ANL020,High-Risk Jurisdiction Transfer,True Positive — No STR,58.13,393093.33,2024-02-26,2024-02-27,1.0,30,0.0,2024,2,Q1,2024-02,Manual Referral,Seychelles,,0,Savings,West,Pune,5L-10L,Low
ALT0007582,CUS000225,ANL001,PEP-Related Transaction,True Positive — No STR,76.98,583090.88,2023-01-04,2023-01-05,1.0,10,0.0,2023,1,Q1,2023-01,Peer Comparison Model,,,0,Savings,Central,Indore,<2L,Low
ALT0007583,CUS000050,ANL001,Dormant Account Reactivation,False Positive,35.72,3789.47,2024-05-21,2024-05-27,6.0,10,0.0,2024,5,Q2,2024-05,Manual Referral,,,0,Current,North,Lucknow,25L-50L,Low
ALT0007584,CUS001522,ANL017,Unusual Cash Activity,False Positive,43.51,23050.12,2022-11-05,2022-11-06,1.0,20,0.0,2022,11,Q4,2022-11,ML Anomaly Model,,,0,Savings,East,Guwahati,5L-10L,Medium
ALT0007585,CUS000210,ANL004,Trade-Based Money Laundering,False Positive,52.68,349074.23,2023-08-07,2023-08-15,8.0,10,0.0,2023,8,Q3,2023-08,Peer Comparison Model,,,0,Current,South,Coimbatore,<2L,Low
ALT0007586,CUS000103,ANL016,PEP-Related Transaction,True Positive — STR Filed,35.06,18699521.2,2023-09-30,2023-10-01,1.0,20,0.0,2023,9,Q3,2023-09,Peer Comparison Model,,STR-2023-7877,0,Savings,South,Kochi,2L-5L,Low
ALT0007587,CUS001508,ANL016,Dormant Account Reactivation,False Positive,1.43,43099.98,2024-03-03,2024-03-19,16.0,20,0.0,2024,3,Q1,2024-03,Manual Referral,,,0,Savings,West,Mumbai,2L-5L,Medium
ALT0007588,CUS000421,ANL016,PEP-Related Transaction,Escalated to MLRO,93.03,3487.36,2024-09-11,2024-09-26,15.0,20,0.0,2024,9,Q3,2024-09,ML Anomaly Model,,,1,Current,South,Bengaluru,>50L,Medium
ALT0007589,CUS000383,ANL015,Dormant Account Reactivation,False Positive,43.99,21417.16,2022-03-13,2022-04-02,20.0,20,0.0,2022,3,Q1,2022-03,Watchlist Match,,,0,Savings,East,Guwahati,<2L,Medium
ALT0007590,CUS000448,ANL009,Structuring / Smurfing,False Positive,94.87,149910.4,2023-06-19,2023-06-27,8.0,15,0.0,2023,6,Q2,2023-06,Rule-Based Engine,,,0,NRO,South,Chennai,5L-10L,High
ALT0007591,CUS001954,ANL001,Suspected Mule Account,False Positive,36.24,82194.99,2024-05-13,2024-05-29,16.0,10,1.0,2024,5,Q2,2024-05,Watchlist Match,,,0,Savings,North,Chandigarh,<2L,Low
ALT0007592,CUS001032,ANL010,Dormant Account Reactivation,False Positive,24.82,290239.31,2023-01-03,2023-01-13,10.0,15,0.0,2023,1,Q1,2023-01,Peer Comparison Model,,,0,Savings,West,Mumbai,2L-5L,Medium
ALT0007593,CUS001493,ANL008,Round-Tripping,False Positive,56.1,485267.47,2022-12-01,2022-12-24,23.0,10,1.0,2022,12,Q4,2022-12,ML Anomaly Model,,,0,Savings,West,Ahmedabad,2L-5L,Low
ALT0007594,CUS000538,ANL012,Rapid Fund Movement,Pending Review,24.1,74448.99,2024-03-26,,,15,,2024,3,Q1,2024-03,ML Anomaly Model,,,0,Savings,South,Kochi,25L-50L,High
ALT0007595,CUS001639,ANL015,Unusual Cash Activity,True Positive — STR Filed,92.74,418532.41,2024-11-25,2024-12-12,17.0,20,0.0,2024,11,Q4,2024-11,Peer Comparison Model,,STR-2024-4070,0,Current,South,Coimbatore,<2L,Low
ALT0007596,CUS001332,ANL010,Dormant Account Reactivation,False Positive,53.69,37972.86,2022-08-06,2022-08-19,13.0,15,0.0,2022,8,Q3,2022-08,Manual Referral,,,0,Savings,West,Mumbai,10L-25L,High
ALT0007597,CUS001255,ANL017,Dormant Account Reactivation,True Positive — No STR,67.31,518859.82,2024-08-10,2024-08-24,14.0,20,0.0,2024,8,Q3,2024-08,Manual Referral,,,0,Overdraft,Central,Gwalior,2L-5L,High
ALT0007598,CUS001720,ANL018,High-Risk Jurisdiction Transfer,False Positive,6.9,18158.13,2022-06-19,2022-06-24,5.0,20,0.0,2022,6,Q2,2022-06,Rule-Based Engine,Cayman Islands,,0,Current,East,Guwahati,>50L,Medium
ALT0007599,CUS001435,ANL003,Rapid Fund Movement,Under Investigation,40.41,932513.71,2023-12-11,,,10,,2023,12,Q4,2023-12,Manual Referral,,,0,Savings,Central,Bhopal,<2L,Low
ALT0007600,CUS001508,ANL012,PEP-Related Transaction,Pending Review,70.91,3055851.69,2022-07-27,,,15,,2022,7,Q3,2022-07,Peer Comparison Model,,,0,Savings,West,Mumbai,2L-5L,Medium
ALT0007601,CUS001125,ANL013,Shell Company Activity,False Positive,91.81,1886409.62,2024-04-08,2024-04-26,18.0,15,1.0,2024,4,Q2,2024-04,Rule-Based Engine,,,0,Overdraft,South,Kochi,5L-10L,Low
ALT0007602,CUS000652,ANL005,Shell Company Activity,False Positive,46.32,81451.64,2022-01-26,2022-02-04,9.0,10,0.0,2022,1,Q1,2022-01,ML Anomaly Model,,,0,NRE,North,Jaipur,10L-25L,Low
ALT0007603,CUS000632,ANL002,Suspected Mule Account,True Positive — STR Filed,78.97,336632.24,2022-11-26,2022-12-02,6.0,10,0.0,2022,11,Q4,2022-11,Peer Comparison Model,,STR-2022-5342,0,Savings,South,Coimbatore,<2L,Low
ALT0007604,CUS000637,ANL003,Trade-Based Money Laundering,False Positive,54.07,495885.16,2023-10-16,2023-11-04,19.0,10,1.0,2023,10,Q4,2023-10,Rule-Based Engine,,,0,Savings,East,Kolkata,25L-50L,High
ALT0007605,CUS001160,ANL018,Structuring / Smurfing,Pending Review,6.94,1391.77,2022-09-21,,,20,,2022,9,Q3,2022-09,Peer Comparison Model,,,0,Current,East,Guwahati,5L-10L,Low
ALT0007606,CUS001467,ANL007,Suspected Mule Account,True Positive — STR Filed,14.28,4215664.51,2024-11-04,2024-11-09,5.0,10,0.0,2024,11,Q4,2024-11,Peer Comparison Model,,STR-2024-8089,0,NRO,East,Bhubaneswar,10L-25L,High
ALT0007607,CUS001956,ANL014,Unusual Cash Activity,True Positive — No STR,41.15,3866515.53,2024-02-26,2024-03-09,12.0,15,0.0,2024,2,Q1,2024-02,Peer Comparison Model,,,0,Savings,West,Pune,5L-10L,Low
ALT0007608,CUS001194,ANL015,Round-Tripping,True Positive — STR Filed,33.8,2303.15,2024-07-20,2024-07-28,8.0,20,0.0,2024,7,Q3,2024-07,Peer Comparison Model,,STR-2024-2376,0,Overdraft,East,Ranchi,2L-5L,High
ALT0007609,CUS000407,ANL005,Rapid Fund Movement,Escalated to MLRO,95.11,80458.32,2022-01-24,2022-02-02,9.0,10,0.0,2022,1,Q1,2022-01,Manual Referral,,,1,Fixed Deposit,West,Nagpur,2L-5L,Low
ALT0007610,CUS001679,ANL020,Rapid Fund Movement,False Positive,4.29,41290.12,2024-09-22,2024-10-22,30.0,30,0.0,2024,9,Q3,2024-09,Peer Comparison Model,,,0,NRE,Central,Gwalior,<2L,Medium
ALT0007611,CUS000843,ANL009,High-Risk Jurisdiction Transfer,True Positive — STR Filed,9.86,2367.27,2024-04-02,2024-04-15,13.0,15,0.0,2024,4,Q2,2024-04,ML Anomaly Model,Cyprus,STR-2024-4711,0,Savings,North,Lucknow,<2L,Low
ALT0007612,CUS000850,ANL014,Shell Company Activity,True Positive — STR Filed,49.84,180969.61,2024-05-15,2024-05-25,10.0,15,0.0,2024,5,Q2,2024-05,Rule-Based Engine,,STR-2024-7917,0,Current,South,Coimbatore,<2L,Low
ALT0007613,CUS001834,ANL016,Unusual Cash Activity,True Positive — STR Filed,60.87,95220.24,2022-04-22,2022-04-23,1.0,20,0.0,2022,4,Q2,2022-04,Rule-Based Engine,,STR-2022-3570,0,Savings,North,Delhi,10L-25L,Very High
ALT0007614,CUS001986,ANL005,Trade-Based Money Laundering,False Positive,5.46,1433639.15,2023-09-13,2023-10-04,21.0,10,1.0,2023,9,Q3,2023-09,Watchlist Match,,,0,Current,North,Chandigarh,10L-25L,Medium
ALT0007615,CUS001450,ANL004,Structuring / Smurfing,True Positive — No STR,94.25,1266024.98,2024-05-20,2024-05-27,7.0,10,0.0,2024,5,Q2,2024-05,Manual Referral,,,0,Current,North,Chandigarh,<2L,Low
ALT0007616,CUS001673,ANL005,Shell Company Activity,False Positive,94.69,79261.06,2023-06-14,2023-06-19,5.0,10,0.0,2023,6,Q2,2023-06,Manual Referral,,,0,Savings,East,Guwahati,25L-50L,Low
ALT0007617,CUS000123,ANL020,Trade-Based Money Laundering,False Positive,77.35,22203.31,2022-08-26,2022-08-28,2.0,30,0.0,2022,8,Q3,2022-08,Manual Referral,,,0,NRE,South,Chennai,<2L,Low
ALT0007618,CUS001074,ANL004,High-Risk Jurisdiction Transfer,Pending Review,28.46,84720.53,2024-07-11,,,10,,2024,7,Q3,2024-07,Peer Comparison Model,Hong Kong,,0,Current,South,Bengaluru,<2L,Medium
ALT0007619,CUS000703,ANL011,Shell Company Activity,False Positive,69.96,2819303.43,2024-10-25,2024-10-28,3.0,15,0.0,2024,10,Q4,2024-10,ML Anomaly Model,,,0,NRE,Central,Gwalior,2L-5L,Low
ALT0007620,CUS001287,ANL006,Structuring / Smurfing,False Positive,41.12,1956.23,2024-02-03,2024-02-13,10.0,10,0.0,2024,2,Q1,2024-02,Rule-Based Engine,,,0,Fixed Deposit,East,Guwahati,5L-10L,Medium
ALT0007621,CUS000430,ANL020,Shell Company Activity,True Positive — STR Filed,78.66,270167.43,2024-08-27,2024-09-12,16.0,30,0.0,2024,8,Q3,2024-08,ML Anomaly Model,,STR-2024-2963,0,NRO,Central,Indore,5L-10L,Low
ALT0007622,CUS001143,ANL006,PEP-Related Transaction,True Positive — STR Filed,68.76,95033.41,2023-11-18,2023-11-23,5.0,10,0.0,2023,11,Q4,2023-11,Manual Referral,,STR-2023-7747,0,Savings,West,Surat,10L-25L,Very High
ALT0007623,CUS001396,ANL017,Dormant Account Reactivation,False Positive,79.85,1173375.1,2024-01-18,2024-01-25,7.0,20,0.0,2024,1,Q1,2024-01,Manual Referral,,,0,Savings,West,Surat,<2L,Low
ALT0007624,CUS000127,ANL011,Unusual Cash Activity,False Positive,45.41,2011188.81,2022-08-17,2022-09-10,24.0,15,1.0,2022,8,Q3,2022-08,Peer Comparison Model,,,0,NRE,Central,Bhopal,5L-10L,Low
ALT0007625,CUS001207,ANL018,Suspected Mule Account,True Positive — STR Filed,44.99,34062.18,2023-01-02,2023-01-17,15.0,20,0.0,2023,1,Q1,2023-01,Watchlist Match,,STR-2023-9673,0,NRO,South,Chennai,2L-5L,Medium
ALT0007626,CUS000731,ANL019,Structuring / Smurfing,False Positive,89.24,18298.89,2024-05-18,2024-05-26,8.0,30,0.0,2024,5,Q2,2024-05,Rule-Based Engine,,,0,Current,South,Chennai,5L-10L,Low
ALT0007627,CUS000295,ANL020,Round-Tripping,True Positive — No STR,13.09,21873.23,2024-12-24,2025-02-07,45.0,30,1.0,2024,12,Q4,2024-12,Manual Referral,,,0,Savings,Central,Indore,10L-25L,High
ALT0007628,CUS001601,ANL017,Unusual Cash Activity,Under Investigation,73.18,33885.57,2024-02-25,,,20,,2024,2,Q1,2024-02,Rule-Based Engine,,,0,Savings,West,Ahmedabad,5L-10L,Low
ALT0007629,CUS001944,ANL007,Shell Company Activity,Pending Review,21.77,456680.66,2022-06-13,,,10,,2022,6,Q2,2022-06,Manual Referral,,,0,Overdraft,East,Kolkata,2L-5L,Medium
ALT0007630,CUS001091,ANL009,Shell Company Activity,Under Investigation,95.07,273586.44,2022-11-04,,,15,,2022,11,Q4,2022-11,ML Anomaly Model,,,0,Current,South,Coimbatore,<2L,Low
ALT0007631,CUS001534,ANL015,Structuring / Smurfing,True Positive — No STR,83.43,23527.0,2022-01-15,2022-01-21,6.0,20,0.0,2022,1,Q1,2022-01,Manual Referral,,,0,NRO,East,Patna,5L-10L,High
ALT0007632,CUS000977,ANL014,Trade-Based Money Laundering,False Positive,95.59,21202.92,2023-11-22,2023-12-03,11.0,15,0.0,2023,11,Q4,2023-11,Manual Referral,,,0,Current,South,Chennai,10L-25L,Low
ALT0007633,CUS001511,ANL010,Shell Company Activity,False Positive,69.2,31646.31,2023-06-13,2023-06-29,16.0,15,1.0,2023,6,Q2,2023-06,ML Anomaly Model,,,0,Current,West,Ahmedabad,10L-25L,Medium
ALT0007634,CUS000146,ANL006,Unusual Cash Activity,False Positive,71.28,649182.0,2023-02-09,2023-02-23,14.0,10,1.0,2023,2,Q1,2023-02,Watchlist Match,,,0,Savings,West,Mumbai,2L-5L,Low
ALT0007635,CUS001433,ANL019,PEP-Related Transaction,True Positive — STR Filed,40.87,126720.07,2024-11-20,2024-12-30,40.0,30,1.0,2024,11,Q4,2024-11,Peer Comparison Model,,STR-2024-2459,0,NRE,East,Bhubaneswar,2L-5L,Medium
ALT0007636,CUS000631,ANL005,Trade-Based Money Laundering,True Positive — STR Filed,59.99,45271.96,2024-07-20,2024-07-31,11.0,10,1.0,2024,7,Q3,2024-07,Rule-Based Engine,,STR-2024-3113,0,Current,North,Jaipur,5L-10L,Medium
ALT0007637,CUS001807,ANL003,Dormant Account Reactivation,False Positive,26.96,279338.0,2024-06-09,2024-06-12,3.0,10,0.0,2024,6,Q2,2024-06,Rule-Based Engine,,,0,Savings,Central,Indore,10L-25L,Medium
ALT0007638,CUS000526,ANL017,Shell Company Activity,Under Investigation,14.82,6721.91,2022-04-10,,,20,,2022,4,Q2,2022-04,Peer Comparison Model,,,0,Savings,East,Bhubaneswar,>50L,Low
ALT0007639,CUS000677,ANL011,Suspected Mule Account,Pending Review,73.59,5490.49,2024-08-09,,,15,,2024,8,Q3,2024-08,Rule-Based Engine,,,0,Current,East,Ranchi,5L-10L,Low
ALT0007640,CUS001882,ANL010,Suspected Mule Account,False Positive,93.35,29572.49,2023-07-31,2023-08-18,18.0,15,1.0,2023,7,Q3,2023-07,Peer Comparison Model,,,0,Savings,East,Ranchi,5L-10L,Medium
ALT0007641,CUS001634,ANL017,Suspected Mule Account,False Positive,97.79,101576.01,2022-03-23,2022-04-01,9.0,20,0.0,2022,3,Q1,2022-03,Peer Comparison Model,,,0,Current,West,Nagpur,>50L,Medium
ALT0007642,CUS000832,ANL007,Unusual Cash Activity,False Positive,35.98,254809.83,2022-09-06,2022-09-09,3.0,10,0.0,2022,9,Q3,2022-09,Peer Comparison Model,,,0,NRE,South,Chennai,<2L,Low
ALT0007643,CUS000664,ANL020,Suspected Mule Account,True Positive — No STR,28.27,77735.76,2024-09-29,2024-10-12,13.0,30,0.0,2024,9,Q3,2024-09,Peer Comparison Model,,,0,NRO,North,Amritsar,10L-25L,Medium
ALT0007644,CUS000370,ANL008,PEP-Related Transaction,False Positive,44.25,19615689.02,2024-07-31,2024-08-05,5.0,10,0.0,2024,7,Q3,2024-07,Watchlist Match,,,0,Current,West,Nagpur,10L-25L,Low
ALT0007645,CUS000300,ANL016,Suspected Mule Account,False Positive,60.04,71360.0,2024-01-22,2024-01-31,9.0,20,0.0,2024,1,Q1,2024-01,Watchlist Match,,,0,Savings,East,Patna,2L-5L,High
ALT0007646,CUS001522,ANL005,Rapid Fund Movement,False Positive,99.79,65976.41,2022-04-13,2022-04-26,13.0,10,1.0,2022,4,Q2,2022-04,Rule-Based Engine,,,0,Savings,East,Guwahati,5L-10L,Medium
ALT0007647,CUS001020,ANL002,Round-Tripping,False Positive,31.25,129251.19,2024-01-27,2024-02-01,5.0,10,0.0,2024,1,Q1,2024-01,ML Anomaly Model,,,0,Overdraft,South,Coimbatore,10L-25L,Medium
ALT0007648,CUS000139,ANL003,Suspected Mule Account,False Positive,45.71,84678.37,2023-06-01,2023-06-22,21.0,10,1.0,2023,6,Q2,2023-06,ML Anomaly Model,,,0,NRE,East,Guwahati,5L-10L,Medium
ALT0007649,CUS000915,ANL003,High-Risk Jurisdiction Transfer,True Positive — No STR,5.94,9469.74,2024-05-21,2024-05-29,8.0,10,0.0,2024,5,Q2,2024-05,Peer Comparison Model,British Virgin Islands,,0,Current,Central,Indore,2L-5L,Low
ALT0007650,CUS000578,ANL020,PEP-Related Transaction,False Positive,62.12,20209.6,2023-11-23,2023-11-24,1.0,30,0.0,2023,11,Q4,2023-11,Rule-Based Engine,,,0,Current,South,Chennai,2L-5L,Low
ALT0007651,CUS000912,ANL016,Suspected Mule Account,False Positive,17.0,25848.21,2023-08-30,2023-09-15,16.0,20,0.0,2023,8,Q3,2023-08,Rule-Based Engine,,,0,Savings,East,Ranchi,>50L,High
ALT0007652,CUS001439,ANL018,PEP-Related Transaction,True Positive — STR Filed,15.64,78057.52,2022-02-18,2022-02-19,1.0,20,0.0,2022,2,Q1,2022-02,Rule-Based Engine,,STR-2022-5441,0,Current,Central,Indore,2L-5L,Low
ALT0007653,CUS000107,ANL003,High-Risk Jurisdiction Transfer,False Positive,11.71,100384.18,2023-07-02,2023-07-08,6.0,10,0.0,2023,7,Q3,2023-07,Manual Referral,Seychelles,,0,Fixed Deposit,South,Hyderabad,5L-10L,Low
ALT0007654,CUS001205,ANL017,PEP-Related Transaction,False Positive,34.5,15844.52,2023-01-02,2023-01-14,12.0,20,0.0,2023,1,Q1,2023-01,Watchlist Match,,,0,Fixed Deposit,Central,Gwalior,25L-50L,Very High
ALT0007655,CUS001944,ANL003,Unusual Cash Activity,True Positive — STR Filed,24.08,467824.18,2023-08-24,2023-09-07,14.0,10,1.0,2023,8,Q3,2023-08,Manual Referral,,STR-2023-9894,0,Overdraft,East,Kolkata,2L-5L,Medium
ALT0007656,CUS000186,ANL009,Shell Company Activity,Pending Review,98.77,16327408.72,2024-01-01,,,15,,2024,1,Q1,2024-01,Watchlist Match,,,0,Savings,Central,Gwalior,10L-25L,Low
ALT0007657,CUS001168,ANL011,PEP-Related Transaction,True Positive — No STR,75.94,1026836.62,2024-05-04,2024-05-09,5.0,15,0.0,2024,5,Q2,2024-05,Watchlist Match,,,0,Current,East,Kolkata,5L-10L,Low
ALT0007658,CUS001729,ANL001,Rapid Fund Movement,False Positive,51.78,630947.49,2022-02-05,2022-02-11,6.0,10,0.0,2022,2,Q1,2022-02,ML Anomaly Model,,,0,Current,South,Coimbatore,25L-50L,Low
ALT0007659,CUS000286,ANL016,Trade-Based Money Laundering,False Positive,17.02,452179.56,2024-07-03,2024-07-23,20.0,20,0.0,2024,7,Q3,2024-07,Rule-Based Engine,,,0,Savings,North,Lucknow,5L-10L,High
ALT0007660,CUS001736,ANL016,PEP-Related Transaction,True Positive — STR Filed,81.53,653187.98,2023-10-27,2023-10-30,3.0,20,0.0,2023,10,Q4,2023-10,ML Anomaly Model,,STR-2023-7731,0,NRE,Central,Indore,5L-10L,Medium
ALT0007661,CUS001671,ANL010,Structuring / Smurfing,False Positive,23.24,24068.59,2023-09-02,2023-09-06,4.0,15,0.0,2023,9,Q3,2023-09,Rule-Based Engine,,,0,Overdraft,West,Pune,10L-25L,Medium
ALT0007662,CUS001946,ANL005,High-Risk Jurisdiction Transfer,False Positive,5.2,18027.68,2022-03-14,2022-04-07,24.0,10,1.0,2022,3,Q1,2022-03,Peer Comparison Model,Cyprus,,0,Savings,East,Ranchi,<2L,Low
ALT0007663,CUS000846,ANL017,Structuring / Smurfing,False Positive,57.12,78569.41,2022-08-17,2022-09-12,26.0,20,1.0,2022,8,Q3,2022-08,Manual Referral,,,0,Savings,South,Coimbatore,2L-5L,Medium
ALT0007664,CUS000958,ANL009,Round-Tripping,Under Investigation,84.85,30316.92,2024-01-02,,,15,,2024,1,Q1,2024-01,Watchlist Match,,,0,Savings,West,Surat,5L-10L,High
ALT0007665,CUS001495,ANL003,High-Risk Jurisdiction Transfer,True Positive — STR Filed,4.0,688523.44,2022-03-16,2022-03-20,4.0,10,0.0,2022,3,Q1,2022-03,ML Anomaly Model,UAE,STR-2022-8777,0,Savings,East,Ranchi,10L-25L,Medium
ALT0007666,CUS001667,ANL004,Trade-Based Money Laundering,True Positive — STR Filed,97.28,24202.79,2024-12-24,2024-12-27,3.0,10,0.0,2024,12,Q4,2024-12,Peer Comparison Model,,STR-2024-1024,0,NRE,West,Nagpur,5L-10L,Low
ALT0007667,CUS000322,ANL015,Suspected Mule Account,False Positive,5.24,160158.61,2024-03-22,2024-04-20,29.0,20,1.0,2024,3,Q1,2024-03,Watchlist Match,,,0,Fixed Deposit,North,Delhi,5L-10L,Medium
ALT0007668,CUS001608,ANL001,Rapid Fund Movement,False Positive,70.2,33370.77,2023-05-25,2023-05-26,1.0,10,0.0,2023,5,Q2,2023-05,Peer Comparison Model,,,0,Overdraft,North,Delhi,5L-10L,Medium
ALT0007669,CUS000067,ANL014,Round-Tripping,False Positive,96.23,4869034.9,2022-12-25,2023-01-04,10.0,15,0.0,2022,12,Q4,2022-12,Watchlist Match,,,0,Current,West,Surat,5L-10L,Medium
ALT0007670,CUS000381,ANL005,Round-Tripping,True Positive — STR Filed,4.36,1486166.69,2022-06-22,2022-06-23,1.0,10,0.0,2022,6,Q2,2022-06,Peer Comparison Model,,STR-2022-3533,0,Current,West,Nagpur,5L-10L,Medium
ALT0007671,CUS001248,ANL007,Dormant Account Reactivation,False Positive,28.08,82520.88,2022-07-13,2022-07-29,16.0,10,1.0,2022,7,Q3,2022-07,Manual Referral,,,0,Overdraft,South,Chennai,10L-25L,Medium
ALT0007672,CUS001946,ANL011,Rapid Fund Movement,False Positive,30.72,1042757.66,2022-09-16,2022-10-01,15.0,15,0.0,2022,9,Q3,2022-09,Peer Comparison Model,,,0,Savings,East,Ranchi,<2L,Low
ALT0007673,CUS001653,ANL003,Structuring / Smurfing,False Positive,93.06,16701325.69,2022-10-24,2022-11-10,17.0,10,1.0,2022,10,Q4,2022-10,ML Anomaly Model,,,0,Current,North,Jaipur,<2L,Low
ALT0007674,CUS001204,ANL006,Shell Company Activity,False Positive,34.33,358475.08,2024-10-07,2024-10-19,12.0,10,1.0,2024,10,Q4,2024-10,Watchlist Match,,,0,NRE,East,Ranchi,<2L,Medium
ALT0007675,CUS000827,ANL007,Round-Tripping,False Positive,99.04,166081.78,2024-06-01,2024-06-03,2.0,10,0.0,2024,6,Q2,2024-06,Watchlist Match,,,0,NRE,North,Amritsar,2L-5L,Medium
ALT0007676,CUS001062,ANL016,Suspected Mule Account,True Positive — No STR,56.39,6087.36,2023-07-17,2023-08-19,33.0,20,1.0,2023,7,Q3,2023-07,Peer Comparison Model,,,0,Overdraft,West,Nagpur,5L-10L,High
ALT0007677,CUS001809,ANL007,Dormant Account Reactivation,Under Investigation,53.43,5532.68,2023-12-09,,,10,,2023,12,Q4,2023-12,Rule-Based Engine,,,0,Savings,West,Mumbai,2L-5L,Very High
ALT0007678,CUS001939,ANL001,Dormant Account Reactivation,Pending Review,39.66,300857.79,2024-07-27,,,10,,2024,7,Q3,2024-07,Rule-Based Engine,,,0,Current,Central,Bhopal,2L-5L,High
ALT0007679,CUS001629,ANL020,Dormant Account Reactivation,False Positive,46.16,117523.59,2023-05-15,2023-05-17,2.0,30,0.0,2023,5,Q2,2023-05,Watchlist Match,,,0,Savings,West,Surat,25L-50L,Low
